timestamp,outputApparentPower,outputPower,loadPercentage,batteryVoltage,batteryChargingCurrent,batteryCapacity,heatSinkTemperature,pv1InputCurrent,pv1InputVoltage,batteryDischargeCurrent,pv1InputPower,pv2InputCurrent,pv2InputVoltage,pv2InputPower,inputPower,batteryCurrent
1715628920348,781.0,771.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628925344,780.0,770.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628930344,759.0,756.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628935348,759.0,750.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628940344,782.0,775.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628945348,781.0,770.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628950344,782.0,775.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628955344,780.0,774.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628960340,781.0,759.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628965344,759.0,754.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628970348,759.0,747.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628975341,759.0,752.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628980344,759.0,754.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628985340,758.0,745.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628990344,781.0,768.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715628995340,759.0,753.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629000348,758.0,744.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629005340,759.0,755.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629010344,761.0,761.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629015344,782.0,763.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629020348,758.0,752.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629025344,758.0,754.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629030348,759.0,744.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629035340,738.0,738.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629040348,758.0,746.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629045344,735.0,734.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629050348,735.0,728.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629055348,759.0,744.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629060340,735.0,735.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629065340,735.0,725.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629070340,782.0,768.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629075340,782.0,763.0,9,49.1,0,49,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629080344,758.0,741.0,9,49.2,0,50,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629090349,782.0,770.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629095345,759.0,748.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629100345,759.0,742.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629105341,758.0,756.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629110349,736.0,722.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629115345,759.0,751.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629120345,759.0,748.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629125349,739.0,739.0,9,49.2,0,50,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629130349,781.0,756.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629135349,759.0,737.0,9,49.2,0,50,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629140345,759.0,741.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629145345,758.0,745.0,9,49.2,0,50,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629150341,736.0,731.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629155349,781.0,756.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629160349,759.0,738.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629165340,736.0,729.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629170341,781.0,757.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629175340,759.0,758.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629180340,759.0,737.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629185344,758.0,756.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629190345,735.0,732.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629202310,781.0,777.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0
1715629207301,739.0,739.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629212305,758.0,745.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629217305,736.0,722.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629222301,782.0,778.0,9,49.1,0,49,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0
1715629227305,275.0,142.0,3,49.7,0,55,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629232305,276.0,148.0,3,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629237305,299.0,176.0,3,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629242305,298.0,145.0,3,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629247301,276.0,144.0,3,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629252301,299.0,158.0,3,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629257305,299.0,153.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629262301,275.0,141.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629267301,276.0,151.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629272301,254.0,116.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715629277297,276.0,144.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629282300,276.0,133.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629287301,275.0,143.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629292305,298.0,156.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629297297,276.0,147.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629302297,321.0,182.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629307297,321.0,182.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629312304,321.0,189.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629317300,321.0,175.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629322300,321.0,205.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629327300,321.0,195.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629332300,298.0,168.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629337296,322.0,181.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629342296,321.0,184.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629347300,344.0,206.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629352301,299.0,169.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629357297,299.0,170.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629362301,299.0,176.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629367296,299.0,172.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629372300,322.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629377305,276.0,147.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629389712,322.0,199.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629394717,322.0,177.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629399713,322.0,172.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629404713,322.0,182.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629409709,299.0,166.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629414717,322.0,182.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629419705,321.0,181.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629424717,322.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629429713,321.0,178.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629434705,298.0,165.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629439712,299.0,167.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629444704,299.0,174.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629449704,322.0,190.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629454705,322.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629459705,299.0,174.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629464709,322.0,181.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629469709,298.0,165.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629474713,299.0,169.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629479705,299.0,168.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629484712,298.0,176.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629489708,299.0,155.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629494709,321.0,179.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629499709,299.0,183.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629504709,321.0,181.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629509708,322.0,199.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629520198,322.0,203.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629525197,321.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629530201,321.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629535205,321.0,190.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629540201,299.0,170.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629545201,321.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629550197,321.0,184.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629555197,299.0,166.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629560196,321.0,184.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629565197,276.0,140.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629570201,298.0,165.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629575197,321.0,188.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629580197,299.0,177.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629585201,299.0,165.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629590197,321.0,179.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629595197,344.0,223.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629600201,321.0,190.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629605197,321.0,186.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629610205,299.0,179.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629615193,344.0,200.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629620196,299.0,157.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629625188,299.0,169.0,3,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629630193,321.0,190.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629635192,298.0,170.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629640193,299.0,160.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629645197,321.0,197.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629650197,299.0,162.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629655200,322.0,184.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629660193,299.0,171.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629665196,298.0,179.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629670193,322.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629675193,299.0,164.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629680192,322.0,178.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629685197,321.0,184.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629690193,322.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629695192,321.0,177.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629700193,344.0,210.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629705201,344.0,206.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629710192,321.0,180.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629715193,322.0,195.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629720189,321.0,192.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629725196,321.0,184.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629730193,322.0,187.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629735201,322.0,197.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629740192,299.0,166.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629745192,321.0,183.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629750192,298.0,178.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629755192,432.0,324.0,5,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
1715629760192,298.0,177.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629765193,322.0,180.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629770193,299.0,166.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629775197,299.0,165.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629780196,322.0,188.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629785188,299.0,175.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629790192,299.0,168.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629795193,322.0,172.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629800197,321.0,187.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629805188,321.0,176.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629810192,298.0,171.0,3,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629815188,299.0,173.0,3,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629820197,322.0,179.0,4,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629825196,322.0,183.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629830193,322.0,188.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629835201,322.0,175.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629847461,322.0,199.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629852457,345.0,193.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629857457,322.0,172.0,4,49.8,0,56,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629862453,299.0,167.0,3,49.9,0,57,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629867453,321.0,181.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629872457,321.0,183.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629877453,322.0,185.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629882457,299.0,155.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629887449,298.0,181.0,3,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629892457,322.0,175.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629897457,322.0,183.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629902449,322.0,173.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629907453,299.0,174.0,3,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629912457,298.0,164.0,3,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629917453,321.0,187.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629922449,322.0,191.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629927448,298.0,177.0,3,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629932449,276.0,141.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629937457,321.0,178.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629942449,322.0,182.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629947449,322.0,185.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629952456,298.0,171.0,3,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629957449,321.0,190.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1715629962453,275.0,126.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715629967453,275.0,128.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715629972449,387.0,293.0,4,49.8,0,56,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
1715629977457,275.0,124.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715629982453,299.0,166.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1715629987453,276.0,123.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715629992449,276.0,128.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715629997449,276.0,113.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715630002452,276.0,111.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715630007449,275.0,112.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715630012453,299.0,136.0,3,49.9,0,57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
